EntrezGeneID,Length,MCL1-DG_BC2CTUACXX_ACTTGA_L002_R1,MCL1-DH_BC2CTUACXX_CAGATC_L002_R1,MCL1-DI_BC2CTUACXX_ACAGTG_L002_R1,MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1,MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1,MCL1-DL_BC2CTUACXX_ATCACG_L002_R1,MCL1-LA_BC2CTUACXX_GATCAG_L001_R1,MCL1-LB_BC2CTUACXX_TGACCA_L001_R1,MCL1-LC_BC2CTUACXX_GCCAAT_L001_R1,MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1,MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1,MCL1-LF_BC2CTUACXX_CTTGTA_L001_R1
77300,9117,10.1811522568656,10.2336196767597,10.5698556083309,10.2992080183873,10.0848083878044,9.99293833616581,10.0821490413539,10.3498340914572,10.0901124196643,9.94251450533924,9.67595703294175,9.45327063401062
100043027,207,8.42206476617281,8.07146236255662,8.48784003382305,8.31741261376487,7.9188632372746,7.55458885167764,8.8703647195834,8.76155123244448,9.24555270625568,9.19721669311005,9.62753388447279,9.54303182025524
100042533,791,3,3.16992500144231,2.8073549220576,2.8073549220576,3.32192809488736,3.8073549220576,2.58496250072116,4.08746284125034,3.90689059560852,3.58496250072116,2.8073549220576,3
12487,4317,1,0,1.58496250072116,1.58496250072116,1.58496250072116,1,1,2,0,2,3.32192809488736,3.8073549220576
100504618,845,0,0,0,0,0,0,0,0,0,0,0,0
12477,1931,2.32192809488736,0,2,1,0,1,0,0,0,0,0,0
54167,3254,1,1,1.58496250072116,0,1,0,0,1.58496250072116,1,0,0,0
77341,892,0,0,0,0,0,0,0,0,0,0,0,0
72823,8392,8.90086680798075,8.79766152585376,8.47167521439204,8.33985000288462,7.53138146051631,7.67948009950545,8.78790255939143,8.56985560833095,9.33315535031062,9.0389189892923,6.55458885167764,6.12928301694497
18187,8122,9.76487159073609,10.2008986050384,10.18982455888,10.5612879451648,9.62935662007961,9.30833903013941,7.51569983828404,7.94251450533924,8.64385618977473,8.1548181090521,5.55458885167764,5.39231742277876
74992,895,2.32192809488736,2,3,2.32192809488736,1,2,1,0,1,1.58496250072116,0,1
227195,13529,10.8917837032183,10.8145824659063,10.9607259948391,10.7540523675289,10.6411485974112,10.3663222142458,10.8177831217745,10.9943534368589,10.410451351504,10.3387363825739,9.25738784269265,9.03066713624694
100380944,1802,4.95419631038687,5.32192809488736,5.16992500144231,5,5,4.85798099512757,5.39231742277876,5.16992500144231,4.4594316186373,3.16992500144231,2,3.4594316186373
100504668,1301,3.58496250072116,4,3.58496250072116,3,3.4594316186373,3.70043971814109,3.4594316186373,3.58496250072116,2.32192809488736,3,3,0
227197,2927,10.4429434958487,10.2667865406949,10.806549621986,10.609178738142,10.3717766443379,10.2324209271761,10.431497604258,10.5323559252888,10.4377520723236,10.2045711442492,10.5896511465148,10.5980525001616
55949,1933,13.6111400976104,13.7708703313575,13.3909750061555,13.1192653831758,12.3286749273279,12.1916761463524,14.2828712377148,14.3767358815799,14.3094763538411,14.1388317439172,12.5915223465707,12.5684311931675
100217464,113,5.70043971814109,5.08746284125034,5.58496250072116,5.83289001416474,4.39231742277876,4.95419631038687,5.28540221886225,5.20945336562895,4.32192809488736,4,3.16992500144231,3.58496250072116
241070,1606,4.58496250072116,3.4594316186373,2.58496250072116,2.58496250072116,2,1.58496250072116,2.8073549220576,2.32192809488736,0,0,1,0
73884,12621,8.13442632022093,8.28540221886225,7,6.12928301694497,4.85798099512757,5.04439411935845,7.2667865406949,6.24792751344359,4,3.8073549220576,1.58496250072116,1.58496250072116
23792,6879,4.64385618977472,4.75488750216347,3.70043971814109,4.08746284125034,3.70043971814109,3.32192809488736,1,1.58496250072116,0,1,1,0
241073,2427,0,0,0,0,0,0,0,1,1,2,2,1
76668,1711,0,2,0,0,0,0,1.58496250072116,0,1.58496250072116,2,0,1
75619,3205,8.92777796208234,8.36632221424582,8.41362792902417,7.97154355395077,8.19967234483636,8.08214904135387,9.211888294546,9.19229281447077,8.83920378809694,8.52356195605701,8.12412131182919,8.29462074889163
74426,1756,2.32192809488736,1,1,1,1.58496250072116,0,1,2.32192809488736,0,1,0,2
433315,1432,1.58496250072116,0,0,1,1,1,0,1.58496250072116,0,0,0,0
93691,1344,8.41362792902417,8.47167521439204,8.59991284218713,8.7515440590891,8.84235034341381,8.91587937883577,8.58496250072116,8.68650052718322,8.59245703726808,8.51175265376738,6.04439411935845,6.24792751344359
12912,8421,9.90689059560852,9.66888498426625,9.61102479730735,9.51569983828404,9.71596199025514,9.68825030913318,10.1560830762887,10.0901124196643,9.61470984411521,9.38586240064146,8.37937836707126,8.5077946401987
67099,2666,7.4178525148859,7.4178525148859,7.65105169117893,7.32192809488736,7.86418614465428,7.79441586635011,7.33985000288462,6.96578428466209,6,6.3037807481771,5.83289001416474,6.22881869049588
69941,713,5.70043971814109,5.64385618977472,4.52356195605701,4.58496250072116,4.32192809488736,4.08746284125034,4.95419631038687,4.95419631038687,5.83289001416474,4.64385618977472,6.08746284125034,6.04439411935845
227210,2927,10.4241662888181,10.3564519702218,9.64024493622235,9.46352437327118,9.49585502688717,9.12670447284319,8.39231742277876,8.7279204545632,7.8073549220576,7.33091687811462,6.61470984411521,6.3037807481771
14367,6914,11.6532929453828,11.1786648510065,10.595257481449,10.0237543532994,10.2761244052742,10.431497604258,10.0028150156071,10.2784494582205,11.2082343583398,10.7952279660287,9.319672120947,9.19229281447077
241075,8562,9.57742882803575,9.41151098801207,8.50382573799575,8.76818432477693,9.18982455888002,9.33762190199251,8.25738784269265,8.11894107272351,6.75488750216347,6.71424551766612,6.4594316186373,6
70861,1353,0,0,0,0,0,0,0,0,0,0,0,0
667276,1020,4.4594316186373,5,4.4594316186373,4.24792751344359,2.58496250072116,2.58496250072116,4.8073549220576,4.32192809488736,4,4.32192809488736,3.8073549220576,3.16992500144231
12968,642,0,0,0,0,0,0,0,0,0,0,0,0
12967,635,0,0,0,0,0,0,0,0,0,0,0,0
12966,612,0,0,0,0,0,0,0,0,0,0,0,0
12965,605,0,0,0,0,0,0,0,0,0,0,0,0
12964,615,0,0,0,0,0,0,0,0,0,0,0,0
98303,2180,1.58496250072116,2.32192809488736,3.16992500144231,3.58496250072116,2.58496250072116,2.8073549220576,0,1,0,0,0,0
15926,2438,9.27146302790437,9.17990909001493,9.5077946401987,9.85798099512757,10.3575520046181,10.4726908392428,9.05256805080415,8.95419631038687,8.39660478118186,8.75488750216347,7.59245703726808,7.78790255939143
18711,11255,9.39016895620018,9.06339508128851,8.87344411251538,8.82654848729091,9.32867492732795,9.29232163280204,9.12412131182919,9.10590850857116,8.50382573799575,8.38801728534514,9.17242750864548,9.36850646150769
213527,2414,1,0,1,1,0,0,1,0,1,0,2,0
12969,622,0,0,0,0,0,0,0,0,0,0,0,0
17756,5520,11.526988205432,11.7834075421735,11.7086528356865,11.9117664706596,11.3998119593257,11.102631888855,11.5087851620645,11.2550285698187,9.62205181945638,9.93073733756289,7.45121111183233,7.60733031374961
100038569,1663,0,0,1.58496250072116,1,0,0,0,1,0,1,0,1
329178,13533,4.4594316186373,5.6724253419715,4.85798099512757,5.08746284125034,1.58496250072116,3.16992500144231,5.12928301694497,6.02236781302845,3.70043971814109,4.70043971814109,3,2
66646,2630,9.13955135239879,9.01959072835788,9.36413465500805,9.10328780841202,9.27146302790437,9.14465824283188,9.49185309632967,9.64745842645492,9.80413102118332,9.48784003382305,9.66177809777199,9.90538700501813
68691,4760,11.2461467746359,11.3498340914572,11.2854022188622,10.9113919878435,10.7838167593202,10.3586512008929,9.52356195605701,9.60547951806167,7.85798099512757,7.82017896241519,7.09803208296053,7.08746284125034
11363,1892,11.0063260785249,11.1749256825007,11.0098286173681,11.1935253605012,10.0687782779854,9.68650052718322,10.9794251953315,11.2384047393251,11.2917462808339,11.5651020783603,8.61102479730735,8.33985000288462
100862127,515,3.16992500144231,3.4594316186373,3.4594316186373,2.58496250072116,1,3,3.32192809488736,3.90689059560852,2.8073549220576,3,1.58496250072116,1.58496250072116
17901,1111,0,2,1,0,0,0,2.58496250072116,1.58496250072116,0,0,0,0
14768,4461,9.96289600533726,9.98156728190301,10.0647427647503,10.075479149488,10.0154150523867,9.95710204156229,9.70043971814109,9.70563238736142,8.81378119121704,8.56985560833095,8.00562454919388,7.82017896241519
227231,4704,0,0,0,0,1,0,1,1,1,0,1,0
13869,4257,2.58496250072116,3.32192809488736,2.8073549220576,3.16992500144231,1.58496250072116,2,7.17990909001493,7.4178525148859,7.70043971814109,7.24792751344359,6.56985560833095,5.70043971814109
100502712,2069,0,0,0,0,0,0,0,0,0,0,0,0
22779,9424,8.93663793900257,8.94836723158468,8.72109918870719,8.58871463558226,8.21431912080077,8.31741261376487,8.37068740680722,8.47167521439204,7.4757334309664,7.68650052718322,8.66177809777199,8.84549005094438
66722,2270,0,0,0,0,1,1,0,0,0,0,0,0
320460,4655,0,0,0,0,0,0,0,0,0,0,0,0
12021,5448,7.11894107272351,7.18982455888002,6.22881869049588,6.10852445677817,4.4594316186373,4.58496250072116,7,6.61470984411521,5.97727992349992,4.95419631038687,6.37503943134692,5.8073549220576
74591,8323,6.49185309632967,6.71424551766612,4.95419631038687,5.32192809488736,4.4594316186373,4.16992500144231,1.58496250072116,0,0,0,0,0
108147,2611,10.523561956057,10.0154150523867,10.2585660338899,9.90839262077375,9.55266909751427,9.56033283421244,10.6934869574993,10.4878400338231,9.82495874052852,9.28540221886225,8.84549005094438,9.09011241966429
14268,8312,10.6137894644726,10.5821419816588,9.33315535031062,9.25266543245025,9.41362792902417,8.6724253419715,8.02790599656988,8.38801728534514,6.82017896241519,5.6724253419715,5.88264304936184,6.39231742277876
100042814,1193,0,0,0,0,0,0,0,0,0,0,0,0
667931,1019,0,0,0,0,0,0,0,0,0,0,0,0
71134,1093,0,0,0,0,0,0,1,0,0,0,0,0
433319,483,2,2,2,2.32192809488736,2.32192809488736,1,1.58496250072116,2.58496250072116,1.58496250072116,1,0,2
381269,2493,9.17741953798924,9.36850646150769,8.74146698640115,8.22881869049588,7.97154355395077,7.86418614465428,5.70043971814109,5.64385618977472,5.6724253419715,4.75488750216347,3.90689059560852,3.70043971814109
111175,1186,8.24792751344359,7.77478705960117,8.12928301694497,8.06608919045777,6.94251450533924,7.32192809488736,7.62205181945638,7.25738784269265,7.89481776330794,7.70043971814109,7.82017896241519,7.65105169117893
271711,2815,3,3.32192809488736,3.8073549220576,3.58496250072116,4.08746284125034,4.64385618977472,0,0,0,0,0,0
22596,2556,10.2312211807112,10.2033480029798,10.2714630279044,10.1959872980285,9.93221475196838,9.86573327085176,9.12670447284319,9.02790599656988,8.71080643369935,8.76487159073609,8.70390357344466,8.57364718749332
381270,4187,4.75488750216347,4.90689059560852,4.16992500144231,3.8073549220576,4.58496250072116,5.04439411935845,0,0,1,1.58496250072116,0,0
54380,6715,9.45327063401062,9.17242750864548,9.40514146313634,9.24792751344359,9.30606168942834,9.4093909361377,8.88264304936184,8.70043971814109,8.07146236255662,8.06608919045777,7.67948009950545,7.77478705960117
319695,4573,0,0,1,0,1,1,0,1,0,0,0,0
19981,588,7.79441586635011,7.81378119121704,7.96578428466209,7.5077946401987,7,7.04439411935845,8.21431912080077,8.17990909001493,7.6724253419715,7.57742882803575,6.4594316186373,6.59991284218713
16008,1330,12.585432051593,11.8680508537452,14.7876475356081,14.8014557641437,14.6688849842662,14.5915807824839,4.16992500144231,4.4594316186373,5.70043971814109,5.85798099512757,4.58496250072116,4.70043971814109
16011,5854,16.4213745364933,16.5775320931685,16.6968181430728,15.7566866178541,15.2584188125988,15.3463405882906,15.7689079724784,15.6985418986717,14.376532412848,14.6843103111243,13.115693952197,13.1823943534045
21958,427,0,0,0,0,0,0,0,0,0,0,0,0
69449,571,0,0,1,1,0,1,0,0,0,0,0,0
723792,1560,6.02236781302845,6.39231742277876,6.6724253419715,6.4594316186373,6.55458885167764,6.32192809488736,6.75488750216347,6.93073733756289,6.84549005094437,7.3037807481771,7.79441586635011,7.78135971352466
78718,551,2.58496250072116,2.58496250072116,3.70043971814109,3.90689059560852,2.58496250072116,2.8073549220576,2.58496250072116,3,3.16992500144231,3.8073549220576,4.08746284125034,4.32192809488736
109198,1801,1.58496250072116,2.32192809488736,2.32192809488736,1.58496250072116,1,0,0,0,1,0,0,0
21961,9966,12.6642250408379,12.4512111118323,14.4895344060617,14.7466192864003,15.1216144562186,14.9923187928732,7.88264304936184,8.83289001416474,7.89481776330794,7.72109918870718,9.66711154207503,9.61838550225861
435626,2336,6.55458885167764,6.56985560833095,7.53138146051631,7.07681559705083,6.02236781302845,5.93073733756289,4.32192809488736,4.85798099512757,3.8073549220576,3.58496250072116,3.8073549220576,2.8073549220576
100862357,817,0,0,0,0,0,0,0,0,0,0,0,0
12765,3043,1,1,2.58496250072116,1,0,0,0,1.58496250072116,1,2,0,0
227288,1125,0,0,0,0,0,0,0,0,0,0,0,0
100316687,67,0,0,0,0,0,0,0,0,0,0,0,0
76709,1597,12.2039597032395,12.1296050111525,12.4083297407674,12.2997804028585,12.2597432636908,11.9957671508778,12.142426202319,12.2954819736954,11.9450779951078,11.9719027460455,10.6908710092923,10.5755392468345
227289,990,0,1,1,1,1,1,0,1.58496250072116,0,0,0,1
227290,1820,12.1147183891884,12.006676715309,12.1683587272239,11.8443134612033,11.5147140541385,11.4777582664439,11.894059846274,12.0701209444768,12.0824817278631,11.8757493514201,11.1376315982354,11.0202855008446
56695,3501,9.03342300153745,9.06069593168755,9.63299519714296,9.45738087907253,9.7176764230664,9.66177809777199,8.49585502688717,8.60733031374961,8.54303182025524,8.33985000288462,7.48381577726426,7.49984588708321
69660,2309,11.5971214287896,11.6348110501717,11.9476369379518,11.8668925276766,11.7431513941125,11.5961897561444,11.996120363033,12.1708639504119,12.3108967487977,12.3545248894494,11.3912435894274,11.4465664090661
241112,2101,4.39231742277876,3,4.24792751344359,3.70043971814109,4.52356195605701,4.39231742277876,1,0,0,1,1,1
18173,2304,4.85798099512757,5.12928301694497,4.52356195605701,5.04439411935845,3.58496250072116,3.16992500144231,3.90689059560852,3,2.32192809488736,1.58496250072116,1,0
227292,2776,10.3782948559119,10.0430272835945,10.2215871212648,10.1176431013891,10.2276159434142,10.2749604721406,10.1369911120802,10.0781508077346,9.81858217748086,9.6724253419715,9.06877827798541,8.95710204156229
387219,85,1,2,0,1,0,0,0,1,1,0,1,0
22349,3117,4.16992500144231,4.90689059560852,4.75488750216347,4.8073549220576,4.08746284125034,3.70043971814109,1.58496250072116,2.8073549220576,2,2.58496250072116,1.58496250072116,2
319651,7196,10.8603110549195,10.9829935746943,10.8978454560055,10.8145824659063,10.5137275959524,9.83447104998422,10.4220647661728,10.4146852358072,9.74483383749955,9.13699111208023,8.5352753766208,8.44708322620965
58184,3266,9.64024493622235,9.44708322620965,9.13185696060879,8.78790255939143,8.73809225962049,8.90689059560852,9.83289001416474,9.9188632372746,9.36632221424582,8.67948009950545,8.62935662007961,8.83920378809694
18802,3121,6.59991284218713,6.61470984411521,6.4757334309664,5.61470984411521,6.3037807481771,6.08746284125034,4,4.52356195605701,2.8073549220576,3.8073549220576,3.4594316186373,3
77264,7472,10.7364019313183,10.5008418795569,10.2526654324502,10.0209799389042,10.1649069266757,10.0633950812885,9.49984588708321,9.65999589242998,9.16992500144231,8.81378119121704,7.53915881110803,7.52356195605701
66821,1829,7.97154355395077,7.8073549220576,8.05528243550119,7.93073733756289,7.55458885167764,7.63662462054365,8.39231742277876,8.4262647547021,8.40514146313634,8.10328780841202,7.36632221424582,7.4757334309664
57751,1475,9.23122118071119,9.4241662888181,9.41362792902417,9.12670447284319,9.01122725542325,9.14720492494223,9.37286506011259,9.37937836707126,8.70735913208088,8.52356195605701,7.98299357469431,7.68650052718322
269209,5235,7.69348695749933,7.22881869049588,6.4262647547021,6.37503943134692,6.35755200461808,6.68650052718322,7.24792751344359,7.467605550083,5.58496250072116,5.49185309632967,4.16992500144231,4.32192809488736
67534,4253,9.92629599478111,9.53138146051631,9.54882190845875,8.94544383637791,8.5352753766208,8.3037807481771,10,9.93073733756289,9.7797193551434,9.50581155391959,8.51963625284321,8.65463602852797
104086,1890,7.02236781302845,7.3037807481771,7.4262647547021,7.29462074889163,7.66533591718518,7.61470984411521,4,3.70043971814109,3.16992500144231,0,0,2.32192809488736
241113,2832,2,3.32192809488736,4.39231742277876,4.32192809488736,4.39231742277876,4.64385618977472,0,0,0,0,0,0
22420,2068,9.57364718749332,9.34872815423108,10.7090838125503,10.813781191217,11.118292233027,11.199058823653,3.58496250072116,2.32192809488736,2,1,1.58496250072116,1.58496250072116
22409,1962,11.1065629404449,11.0272148851598,10.0223678130285,10.1848753429083,10.2057932493972,9.89633240390994,2.32192809488736,3.58496250072116,2.32192809488736,2,3.32192809488736,0
12570,2704,2.32192809488736,2.8073549220576,0,2,1,0,0,0,0,0,0,0
260298,1479,0,0,0,0,0,0,0,0,0,0,0,0
12958,702,0,0,0,0,0,0,1,0,0,0,0,0
723900,64,0,0,0,0,0,0,0,0,0,0,0,0
241116,5718,0,0,0,0,0,1,1,1,0,0,1,0
16147,2444,2.8073549220576,4.08746284125034,2.32192809488736,1,1.58496250072116,1.58496250072116,0,2.8073549220576,1,1.58496250072116,0,0
75570,860,6.06608919045777,5.95419631038687,5.90689059560852,5.7279204545632,6.2667865406949,6.32192809488736,5.8073549220576,6.18982455888002,6.18982455888002,5.95419631038687,4.75488750216347,5.24792751344359
22626,2059,6.96578428466209,6.68650052718322,5.95419631038687,5.78135971352466,5.6724253419715,5.6724253419715,4.95419631038687,5.85798099512757,4.39231742277876,5.16992500144231,3.8073549220576,3.58496250072116
69171,2738,9.64565843240871,9.29001884693262,9.15734693536284,8.96000193206808,8.91288933622996,9.12670447284319,9.89935692292311,10.1357092861044,10.4146852358072,10.5989829710361,9.30606168942834,9.211888294546
227298,2557,9.88874324889826,9.58120058192496,9.211888294546,8.89481776330794,9.11634396123747,9.26209484537018,10.6447575925163,10.7287708495427,10.3431857154479,10.2957689344205,9.7515440590891,9.6724253419715
68818,1299,8.25738784269265,7.48381577726426,8.13442632022093,7.78790255939143,8.36194377373524,8.19475685442225,8.6724253419715,8.91288933622996,8.77478705960117,8.61102479730735,8.19475685442225,8.17492568250068
74104,2934,8.59245703726808,8.24792751344359,8.63662462054365,8.4757334309664,7.96000193206808,7.98299357469431,8.29462074889163,8.44708322620965,9.01122725542325,8.876516946565,8.85798099512757,8.85486838326024
245860,3764,9.99435343685886,9.70217268536555,10.0701209444768,9.86418614465428,9.98156728190301,10.0781508077346,9.77313920671969,10.0768155970508,10.3208005488816,10.1959872980285,10.3219280948874,10.3674147512468
52231,2764,7.8703647195834,7.51569983828404,7.32192809488736,6.89481776330794,7.49984588708321,7.77478705960117,8.54303182025524,8.60733031374961,8.24317398347295,7.76818432477693,7.4594316186373,7.65105169117893
74577,3451,8.00562454919388,8.01122725542325,7.65105169117893,7.90086680798075,8.10852445677817,8.12412131182919,7.81378119121704,7.58496250072116,6.4262647547021,6.02236781302845,5.35755200461808,4.32192809488736
20872,2885,9.64024493622235,9.22881869049588,9.55266909751427,9.39874369193819,9.21431912080077,9.25029841790633,9.90839262077375,9.93221475196838,9.25502856981873,9.09539702279256,8.65463602852797,8.75822321472672
22145,2053,13.1692986957928,12.7475636302551,12.3736808334116,12.2067091493586,11.860699032612,11.695663296788,12.6648916692861,12.4958550268872,11.6456584324087,11.3134499409631,11.8533095554037,12.0171563863831
381272,767,2,2.32192809488736,0,1,1.58496250072116,1,2.58496250072116,2.8073549220576,0,1,2,1
56812,3203,9.96866679319521,10.0279059965699,10.3353903546939,10.0347989625773,10.3630396302565,10.1972166931101,10.4062050054189,10.729620743553,10.3553510964248,10.2252074369435,9.46964181723952,9.2644426002266
19275,3535,4.4594316186373,5,5.12928301694497,5.39231742277876,5.32192809488736,5.24792751344359,5,4.90689059560852,3.90689059560852,4.58496250072116,2.58496250072116,2
19711,710,0,1,1.58496250072116,0,0,0,0,0,1,0,0,1
13437,1946,9.82972273508606,9.41151098801207,9.32867492732795,9.03066713624694,9.12153351734003,9.13442632022093,10.3275526440812,10.471675214392,10.2045711442492,10.0647427647503,9.52943055414615,9.44294349584873
13346,2150,8.64745842645492,8.13955135239879,6.74146698640115,7.52356195605701,6.74146698640115,6.6582114827518,5.28540221886225,4.75488750216347,3,2.8073549220576,3.4594316186373,3.4594316186373
100503248,676,1,0,0,1,0,0,1,0,0,0,0,0
11790,11933,10.5058115539196,10.3140167039014,11.5665297826242,11.680799034573,12.078817949962,12.111787735801,7.4594316186373,7.74819284958946,5.12928301694497,5.4594316186373,5.32192809488736,5.55458885167764
69080,1528,9.54303182025524,9.43045255166553,10.0834793273318,10.1761731491075,10.1623913287569,10.1369911120802,9.5980525001616,9.89178370321831,9.94104760634058,9.9614496943982,9.6812384117778,9.59618975614441
100862164,449,0,0,0,0,1,1,0,0,0,0,0,0
241118,2650,5.28540221886225,5.7279204545632,5.28540221886225,5.4262647547021,5.49185309632967,5.93073733756289,2.32192809488736,2.58496250072116,1,0,0,0
74241,3235,11.1935253605012,11.211888294546,11.2567983860794,10.9893944998447,10.5362472156881,10.3890935219045,10.1661630826461,10.1661630826461,10.4908508767403,10.1724275086455,9.54689445988764,9.55266909751427
319998,2185,8.31741261376487,8.11894107272351,7.9188632372746,7.96578428466209,7.76818432477693,7.56985560833095,6.20945336562895,6.33985000288462,5.85798099512757,5.39231742277876,6.16992500144231,6.35755200461808
98733,5770,10.3094763538411,10.3597495603223,10.5717526435035,10.1836353814732,9.79603960882977,9.90237511448603,8.35755200461808,8.76818432477693,6.75488750216347,5.78135971352466,4.24792751344359,4.24792751344359
16322,1463,6.18982455888002,6.35755200461808,7.39231742277876,7.4262647547021,7.07681559705083,7.31288295528436,6.4594316186373,6.84549005094437,4.8073549220576,3.58496250072116,4.16992500144231,3.58496250072116
71728,4458,9.06339508128851,8.58496250072116,8.17990909001493,8.2667865406949,8.21916852046216,8.55074678538324,9.44086916761087,9.71252700043982,8.93957921431469,9.27146302790437,8.06608919045777,8.05528243550119
20536,4441,10.1395513523988,9.9188632372746,10.567005370247,10.6821167649501,10.4655664048094,10.6847486204216,8.88569637333939,9.04165915163721,7.23840473932508,7.83920378809694,6.4757334309664,6.6582114827518
100862333,771,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0
620079,2188,0,0,0,0,0,0,0,0,0,0,0,0
13838,6328,11.3901689562002,11.4398308839814,11.3928540398729,10.7903484967519,10.4167975276061,10.4408691676109,8.43879185257826,8.40514146313634,7.56224242422107,7.33091687811462,4.8073549220576,5.12928301694497
18505,3868,1.58496250072116,0,0,0,0,0,0,0,0,0,1,0
100039210,1208,0,0,0,0,0,0,0,0,0,0,0,0
433323,3998,3.4594316186373,3.4594316186373,3.32192809488736,3.32192809488736,3,3.16992500144231,3,2.58496250072116,2,2.8073549220576,1.58496250072116,2.58496250072116
23874,2132,10.0848083878044,9.60917873814198,9.88417051910844,9.61654884377899,9.40726776424473,9.20945336562895,9.9915218460757,9.97441458980553,9.71080643369935,9.25266543245025,9.63117705570398,9.60733031374961
68393,1206,1,1.58496250072116,2,2.32192809488736,3.16992500144231,3.58496250072116,2,1.58496250072116,0,2,2,4.16992500144231
74205,3950,11.6869381716704,11.6229669447905,11.1541852092653,10.9151324489507,10.1736771363034,10.0098286173681,11.9147588389419,11.668441828053,11.4320198468125,11.3269911749008,9.41996017784789,9.40514146313634
195434,3981,9.96866679319521,9.74651432113846,9.82654848729091,9.5018371849023,8.94544383637791,8.92481250360578,9.15734693536284,9.02790599656988,8.91288933622996,8.88569637333939,7.14974711950468,7.39231742277876
57814,2463,7.88874324889826,8.53138146051631,7.74819284958946,8.49185309632967,6.4594316186373,6.58496250072116,4.39231742277876,5.95419631038687,3.70043971814109,3.70043971814109,1.58496250072116,2.58496250072116
20254,2485,0,0,0,0,0,0,0,0,0,0,0,0
100862182,832,0,0,0,0,0,0,1,0,1,2.32192809488736,1,0
252903,2876,6.70043971814109,6.4262647547021,6.6724253419715,6.18982455888002,5.52356195605701,5.20945336562895,7.60733031374961,7.77478705960117,7.23840473932508,6.8703647195834,7,6.68650052718322
69368,4714,9,8.84549005094438,8.90989308377004,8.78790255939143,8.82654848729091,8.8008998999203,10.0223678130285,10.0741414627525,9.04439411935845,9.4241662888181,8.67948009950545,8.59991284218713
100038695,1791,0,0,0,0,0,0,0,0,0,0,1,0
69163,1424,7.29462074889163,7.11894107272351,7.49185309632967,7.04439411935845,6.18982455888002,6.62935662007961,8.27612440527424,8.27146302790437,8.02236781302845,7.63662462054365,7.84549005094437,8.04984854945056
100862198,480,0,1,0,0,0,0,0,0,0,0,0,0
20720,2055,8.4757334309664,8.48784003382305,8.64024493622235,8.11374216604919,7.4757334309664,7.23840473932508,5.64385618977472,5.6724253419715,5.55458885167764,5.64385618977472,4.95419631038687,3.70043971814109
241128,2862,0,0,1,1,0,0,0,1,0,0,0,0
26554,2764,12.0917659385168,12.0993478104032,12.3445733225962,12.1299269335104,11.9001120629775,11.6838718686226,11.8653466448168,11.9210970881068,11.8217739819706,11.7507069862249,10.6411485974112,10.654636028528
72208,394,0,0,0,0,0,0,0,0,0,0,0,0
210293,7303,6.52356195605701,7.08746284125034,5.70043971814109,5.4262647547021,5.32192809488736,5.20945336562895,4.58496250072116,4.52356195605701,6.56985560833095,5.58496250072116,2.58496250072116,1
241134,4919,0,0,0,0,0,0,0,0,0,0,0,0
16367,9163,10.5018371849023,9.89481776330794,9.4262647547021,9.36632221424582,9.93663793900257,10.2562086885274,10.0430272835945,10.1318569606088,7.51569983828404,7.64385618977472,9.57175264350355,10.1124395067816
100503073,3039,2.8073549220576,1,1,1.58496250072116,1.58496250072116,2.32192809488736,2.58496250072116,4,1,2,3.4594316186373,4.08746284125034
76867,3757,10.2240016741981,9.9351650496037,10.4210128557792,10.5352753766208,10.4210128557792,10.3955341354623,10.2082343583398,10.1254134704833,9.05528243550119,9.05799172275918,8.62570884306447,8.61102479730735
100503095,2833,1,0,1,2,1,0,3,2.8073549220576,1.58496250072116,0,0,0
12829,7808,5.16992500144231,5.20945336562895,7.876516946565,8.29001884693262,6.58496250072116,6.08746284125034,2.58496250072116,3.4594316186373,1,2.32192809488736,1,2
12828,8609,5.04439411935845,6.53915881110803,8.2240016741981,8.3264294871223,7.29462074889163,6.78135971352466,3.16992500144231,2.58496250072116,1,2,0,0
75734,1866,9.96434086779242,9.81378119121704,10.2514824106202,10.2656150464845,10.2597432636908,10.0566377151132,9.84705734609134,9.85798099512757,9.67419226814568,9.58496250072116,9.06608919045777,9.13955135239879
66261,1503,1,0,0,1,0,0,0,1.58496250072116,0,0,0,0
100044526,654,4.64385618977472,4.90689059560852,4.24792751344359,3.70043971814109,4.24792751344359,4.08746284125034,4.75488750216347,4.85798099512757,5.24792751344359,4.32192809488736,4.8073549220576,4.08746284125034
15463,3137,10.6786001390995,10.7406240444894,11.0119260663068,10.7557221536423,10.5028318040667,10.2419831496943,11.424691191513,11.4532706340106,12.0334230015375,11.8963324039099,10.2772874001304,10.209453365629
80721,2974,4.70043971814109,5.04439411935845,4.90689059560852,5.7279204545632,5.83289001416474,6.08746284125034,3.90689059560852,3.58496250072116,0,1.58496250072116,0,0
71386,992,0,1,0,1,1,1,0,0,0,0,0,0
20297,802,3.4594316186373,0,4.52356195605701,2.58496250072116,1.58496250072116,0,4.75488750216347,4.75488750216347,8.2807707701306,7.96578428466209,7.33985000288462,7.48381577726426
71227,1670,0,0,1,0,0,2,0,1.58496250072116,2,1,1,0
77629,6512,0,0,0,0,0,0,0,0,0,0,0,0
